"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"LAMA2",1.58134482202644e-07,0.441948750519779,2.54725523677257e-05,0.995973066576123,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"MARCKSL1",1.57076910057043e-07,0.439883036455933,2.51329808849186e-05,0.995999997684148,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"KRT6A",1.54062535667538e-07,0.433924962455749,2.41776109566972e-05,0.996076758847901,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"AEBP1",1.51169129889034e-07,0.42810536445629,2.32779927566307e-05,0.996150439575327,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TSPAN15",1.49467418589909e-07,0.424635148008083,2.2756861693081e-05,0.996193773756725,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ADAMTS6",1.47578287431934e-07,0.420740374449206,2.21852452781111e-05,0.996241880609336,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"RORA",1.46688882774742e-07,0.418890980941511,2.19186450515321e-05,0.99626452936378,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"DPYSL3",1.45198506544835e-07,0.415768953219636,2.14755156671013e-05,0.996302481909882,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"AC134312.5",1.4451214379392e-07,0.414321348560347,2.12729632317213e-05,0.996319960193301,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"LOXL2",1.37669442072298e-07,0.399536982909924,1.93060935719278e-05,0.996494210245798,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"PXDN",1.346157406018e-07,0.392722210671934,1.84591199427557e-05,0.996571973099684,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"FARP1",1.34458776698465e-07,0.392368134971683,1.8416097837151e-05,0.99657597020415,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"PHLDA2",1.3425879727211e-07,0.391916480576615,1.83613583542806e-05,0.996581062704151,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TGM2",1.33123414562709e-07,0.389340550675911,1.80521194756903e-05,0.996609975363219,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"PERP",1.31103935350496e-07,0.384708998268563,1.75085732829276e-05,0.996661401658455,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"PRDM1",1.3084330962536e-07,0.384106546764067,1.7439030763931e-05,0.996668038526741,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SLAMF8",1.3064639113245e-07,0.383650633624226,1.73865789643121e-05,0.996673053082152,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"MAP1LC3A",1.25713689590381e-07,0.372021268993838,1.60984642521261e-05,0.996798665020294,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ADAMTS14",1.20251138236524e-07,0.358647926558607,1.47298286163922e-05,0.99693776975083,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"MT1X",1.19501198411456e-07,0.356768959052322,1.4546677922784e-05,0.996956867093946,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ANPEP",1.15219335732869e-07,0.345830702664763,1.35229062186222e-05,0.997065905476512,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SGK1",1.13643557372854e-07,0.341711990033401,1.31555479515037e-05,0.99710603296216,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CD55",1.13258210711832e-07,0.340696879928901,1.30664826007999e-05,0.997115845886847,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TMEM204",1.13198627850029e-07,0.340539641679905,1.30527381908278e-05,0.997117363175589,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"APCDD1",1.12787482888468e-07,0.339452579219101,1.29580935510834e-05,0.997127833059371,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"APOE",1.12246331153086e-07,0.338016271027409,1.28340465873766e-05,0.997141613590855,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"PCOLCE",1.07006256797091e-07,0.32377260009677,1.16637350677139e-05,0.99727505312076,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"PHYH",1.05007503992209e-07,0.318171801131251,1.12320744398918e-05,0.99732595177655,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CCN1",1.04227733019566e-07,0.315960430143355,1.10658782008475e-05,0.997345808809474,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SGCD",1.02547424445331e-07,0.311143571883782,1.0711956896567e-05,0.99738859822867,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"PTPRC",1.00039768977431e-07,0.303819721612306,1.0194470238084e-05,0.997452456228367,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TIMP1",9.99489234708448e-08,0.303551275422306,1.01759635717889e-05,0.997454769629542,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"KRT17",9.86153803470928e-08,0.299584924774709,9.90623463292341e-06,0.997488728606361,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"PTGER3",9.85326168712902e-08,0.299337156414675,9.88961389150355e-06,0.997490836197115,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"OLFML3",9.81920985919233e-08,0.298315753107905,9.82137709056988e-06,0.997499507572807,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"F2RL2",9.80736928076311e-08,0.297959833140321,9.79770498817676e-06,0.997502522803194,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SCN1B",9.73773222366985e-08,0.295858643212333,9.65906208576152e-06,0.997520256039825,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ID2",9.65754012632138e-08,0.293421966070182,9.50062868055087e-06,0.997540677143232,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SRGN",9.63544456688083e-08,0.292747346387766,9.45720529069006e-06,0.997546303828925,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CEMIP",9.60113639792711e-08,0.291697057517464,9.3899781365762e-06,0.997555040484329,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CCL11",9.40089257248326e-08,0.285497911826151,9.00238291761599e-06,0.99760603304827,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CXCL13",9.36223871381162e-08,0.284287448118894,8.92850451888193e-06,0.997615876345971,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TSPAN11",9.3141279943999e-08,0.282774469988899,8.83697660883581e-06,0.997628127856418,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"DDAH1",9.28056618249414e-08,0.281714807275674,8.77340638492331e-06,0.997636674452898,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CCN2",9.27553073692454e-08,0.28155552007906,8.7638884256954e-06,0.9976379567413,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"FIBIN",9.24264092895182e-08,0.28051317104684,8.70184743193412e-06,0.997646332210657,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"DIRAS3",9.16465648136418e-08,0.278028122912126,8.55562387921885e-06,0.997666191140381,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"AC016831.1",9.11381515774748e-08,0.276397634446047,8.46096180207565e-06,0.997679138008183,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"DLL1",8.89179065855585e-08,0.269178857948566,8.05374288994269e-06,0.997735677098773,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"GEM",8.82322153632378e-08,0.266916279092848,7.93000880592046e-06,0.997753138398498,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"VMO1",8.80568070605853e-08,0.26633491385633,7.89850995451927e-06,0.99775760521529,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"HIST3H2A",8.78266429576337e-08,0.265570467928348,7.8572734477013e-06,0.997763466402491,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SMOC1",8.56811607535019e-08,0.258355622829446,7.47807789857413e-06,0.997818101656214,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"MTHFD2",8.52338946167164e-08,0.256830870305814,7.40020871158153e-06,0.997829491404216,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CST7",8.5186325739277e-08,0.256668277565749,7.39195093122167e-06,0.997830702758025,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ZNF331",8.30028553957033e-08,0.249114673589536,7.01787078799402e-06,0.997886305402313,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"THBD",8.23082152976934e-08,0.246673669122996,6.90089901033334e-06,0.997903994596544,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CD3D",8.08687926848187e-08,0.241555210339811,6.66164094387277e-06,0.997940649878212,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"RASD1",7.98641968565016e-08,0.237933606991386,6.49715996011637e-06,0.99796623218214,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"NEGR1",7.96392459534258e-08,0.237116973656307,6.46061082498862e-06,0.997971960617893,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CCDC71L",7.93943889779895e-08,0.23622568669068,6.42094460938652e-06,0.997978195967296,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TNFRSF6B",7.93481726245345e-08,0.236057177191187,6.413471379152e-06,0.997979372879306,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"TRAC",7.87630439841199e-08,0.233915980491006,6.31923179987222e-06,0.997994273339659,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"EDNRB",7.83035618974222e-08,0.232224400202134,6.24571751350168e-06,0.998005974176756,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SLA",7.82225396781698e-08,0.231925181082974,6.23279906954297e-06,0.998008037429789,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"FJX1",7.82086858814128e-08,0.231873990086531,6.23059151439429e-06,0.998008390220524,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"MT1G",7.8071074854135e-08,0.231365056733885,6.20868489935222e-06,0.998011894523108,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CAPN3",7.80368774239655e-08,0.231238456143863,6.20324691691774e-06,0.99801276537006,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"LCP1",7.78110710202169e-08,0.23040124020428,6.16739960078636e-06,0.998018515592214,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"DUSP4",7.75612225879567e-08,0.229472304103359,6.12785661054446e-06,0.998024878051353,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CCDC80",7.71807573899315e-08,0.228052491704611,6.06788545892668e-06,0.998034566702648,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"NOVA1",7.71704903002764e-08,0.228014089009213,6.06627118660324e-06,0.998034828156924,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SPRY1",7.62731187440344e-08,0.224639494908433,5.92600906413311e-06,0.998057679972485,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"FAM20C",7.41475292299702e-08,0.216499721603342,5.60031776525783e-06,0.998111808705306,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"MMP19",7.39966740129376e-08,0.215913995742094,5.57755294117493e-06,0.998115650276028,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"LMCD1",7.31216214001531e-08,0.212494841918004,5.44641747869506e-06,0.998137933738899,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"CXCR4",7.29917883911038e-08,0.211984367842884,5.4270935911958e-06,0.998141239973407,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ITGA5",7.28633601776692e-08,0.211478603622741,5.40801257469361e-06,0.998144510434427,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"FMNL1",7.19486437881309e-08,0.207852707024646,5.27308201362902e-06,0.998167803948615,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"ADAM12",7.18746735145284e-08,0.207557661919569,5.26224509459305e-06,0.998169687622833,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"PTPN22",7.14427205942736e-08,0.205829194341769,5.19918499977643e-06,0.998180687427957,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"AGPAT4",6.96513604092392e-08,0.198558008212045,4.94172425897756e-06,0.998226304933017,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"GXYLT2",6.90888410454256e-08,0.196239600327887,4.86222572870261e-06,0.998240629652465,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"EPDR1",6.88760452360057e-08,0.195358088453021,4.83232023747613e-06,0.998246048559882,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
"SMOX",6.7912840914744e-08,0.191336734714821,4.6981091060614e-06,0.99827057684016,0.999999999999937,"MYH11","KO",FALSE,"Activated",2.74351164234419e-14
