"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"NEXN",2.64293047856841e-10,0.808036318291521,0.000900011719910535,0.976066897390139,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CIT",2.63627322627008e-10,0.807380266095714,0.000895483368490733,0.976127164238074,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"RACGAP1",2.63368208296028e-10,0.807124501917616,0.000893723926097623,0.976150621406023,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"PBK",2.6332695794233e-10,0.807083763403025,0.000893443986911532,0.97615435573042,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"HJURP",2.63038175125804e-10,0.806798398240247,0.000891485434727337,0.976180498762522,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"AKAP12",2.62261976059993e-10,0.806029945086108,0.000886231830802438,0.97625076691053,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CCRL2",2.6146941909036e-10,0.805243121289512,0.000880883530504125,0.976322516105434,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"STEAP2",2.61462285984023e-10,0.805236029760627,0.000880835468668007,0.976323161857533,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"PTPRN",2.61030625527195e-10,0.804806551587075,0.000877929443607803,0.976362239622385,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"PTGS2",2.59984836497426e-10,0.803763316847459,0.000870908889675748,0.976456914032795,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"HAO2",2.59484038355608e-10,0.803262365311133,0.000867556928915248,0.976502250989261,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"ACKR3",2.57807269683339e-10,0.80157854166368,0.000856380964286254,0.976654048406747,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"PMAIP1",2.56451275228289e-10,0.80020940937692,0.000847396004938468,0.976776806839116,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"CSPG4",2.55530687756564e-10,0.799276077273964,0.000841323101053529,0.976860148109258,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
"COL8A1",2.54561018742257e-10,0.79828961128334,0.000834950034311235,0.97694793303053,0.999999999846669,"MYH11","OE",FALSE,"Activated",6.65908135295959e-11
