"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"VCAN",4.22562887175713e-06,1.62769443397375,0.0358746882842679,0.849774507550628,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"COL5A1",4.21746125865437e-06,1.62669905310319,0.0357361397242589,0.85006142891915,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"ADAMTS2",4.19909765746325e-06,1.6244549005514,0.0354256138064621,0.850706599218938,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"TBX3",4.19400518245371e-06,1.6238310408771,0.0353397407571589,0.850885531391869,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CCN4",4.15680037355799e-06,1.61925293717089,0.0347155276504911,0.852193013650995,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"COL12A1",4.15003379668332e-06,1.61841643686423,0.0346025974771804,0.852430854081401,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"IGFBP4",4.05613932037925e-06,1.60668365712361,0.0330545433115687,0.855732554718503,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"LAMA3",4.02624094418675e-06,1.6028975778366,0.0325690398671959,0.856784432923189,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"SCARA5",3.99041196650852e-06,1.59832784932736,0.0319919639759375,0.85804529524728,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"FKBP10",3.98592545024276e-06,1.59775309129041,0.0319200657461551,0.858203206422613,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"NNMT",3.97951847848187e-06,1.59693132238434,0.0318175316686581,0.85842872138911,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"AEBP1",3.90691358044406e-06,1.58753682495164,0.0306671235978972,0.860985098393618,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"MASP1",3.89572282126058e-06,1.5860752201467,0.030491692592055,0.861379248913443,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"LOXL1",3.87494157034763e-06,1.5833512135645,0.0301672519349146,0.862111278332656,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"RHOD",3.72662828180465e-06,1.56352913873884,0.0279021445864315,0.867339086717687,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"RCN3",3.69144670459142e-06,1.55872563971051,0.0273778058318989,0.868580042281419,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"ITGB4",3.6724674229527e-06,1.55611760041545,0.027097007890426,0.869249630876179,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"RARRES2",3.65572948878014e-06,1.55380771860355,0.0268505717379012,0.869840222618697,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"DSEL",3.64606348376499e-06,1.55246955047748,0.0267087698656032,0.870181317081861,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"KLK8",3.62793492748569e-06,1.54995140128492,0.0264438333289385,0.870821103551339,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"PCOLCE",3.61635980628587e-06,1.54833777330035,0.0262753615770084,0.871229652804998,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"THBS2",3.54648927852524e-06,1.53850007281115,0.0252698542063145,0.873696491265437,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"SRPX2",3.54539433569397e-06,1.53834455655733,0.0252542529892978,0.873735158991905,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"GLIS3",3.51612168429221e-06,1.53417120944391,0.0248389496306425,0.874769029392981,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"FERMT1",3.51485729275358e-06,1.53399026123914,0.0248210887522317,0.87481369081935,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"LAMB3",3.40882452174744e-06,1.51860857758193,0.0233461205895943,0.878560434889052,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"SPON1",3.36026141720251e-06,1.511423064697,0.0226856676094713,0.880277360806532,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CYB5R1",3.27482805109902e-06,1.4985579009278,0.021546782971022,0.883299179167463,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"EMILIN1",3.26792910081869e-06,1.49750619598866,0.0214560950909993,0.883543273006985,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"GJB6",3.21457437175748e-06,1.48930609654533,0.0207611970126211,0.885431404439413,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"PPP1R14B",3.20792103515077e-06,1.48827518014067,0.0206753453456924,0.885666900345735,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"DAB2",3.17213176339163e-06,1.48269731104019,0.0202165884894321,0.886933840055842,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"PRRX1",3.12797868025732e-06,1.47573928654146,0.0196577135553404,0.888497256441,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CDH11",3.12005680330501e-06,1.47448177550091,0.0195582699151685,0.888777808237508,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"RHOBTB3",3.06954634591106e-06,1.46639723927712,0.0189301399098638,0.890566952833071,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"KRT16",3.06723044005921e-06,1.46602377018879,0.0189015859292208,0.890648998594796,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"IRF6",3.06082090688665e-06,1.46498885980912,0.0188226718980722,0.890876075685636,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"TINAGL1",3.03995876195549e-06,1.4616071443421,0.0185669607085211,0.891615242125768,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"SLC39A14",2.99196384027974e-06,1.45374923304644,0.017985317741256,0.893316106252511,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"BCAM",2.97940736156189e-06,1.45167518285522,0.0178346752920601,0.893761169311414,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CALML3",2.89551330428832e-06,1.43761746540042,0.016844439457966,0.896735637000962,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"TNFAIP6",2.85109623468217e-06,1.43002932363806,0.0163316170117544,0.898311036783694,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"METRNL",2.84490238461532e-06,1.42896294391843,0.016260735006152,0.898530754360051,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"GREM1",2.83688205215352e-06,1.42757907083688,0.0161691799026786,0.898815275225463,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"ANGPTL2",2.77480648484319e-06,1.41675048453384,0.0154693061772251,0.901017839816202,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"GGT5",2.77076410426626e-06,1.41603797210584,0.0154242671636696,0.901161298139616,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"CLEC11A",2.73465238241645e-06,1.40963208697449,0.0150248342857524,0.90244299435321,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"DDR2",2.71718985860719e-06,1.40650771804598,0.0148335603803755,0.903062874857893,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
"LRP1",2.6829614594036e-06,1.40033214097604,0.0144621979617269,0.904278077502852,0.999999999999662,"EMP1","KO",FALSE,"Activated",1.46577774916124e-13
