"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"OSM",1.90469162000788e-12,-0.967029243812208,2.23891677535992e-11,0.999996224634206,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"HAPLN1",1.86587493343215e-12,-0.969513667120164,2.14859058783386e-11,0.99999630157432,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"NGEF",1.86560190050868e-12,-0.969531303144824,2.14796182859828e-11,0.99999630211551,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"KLK11",1.85897825209136e-12,-0.969959843628531,2.13273662163131e-11,0.999996315244509,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"NCCRP1",1.84787000341883e-12,-0.970681563379484,2.10732461209207e-11,0.999996337262615,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TNNC1",1.84786486841627e-12,-0.970681897892142,2.10731290011858e-11,0.999996337272794,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"SLC18A2",1.84779208907214e-12,-0.970686639090274,2.10714690764468e-11,0.999996337417053,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CILP2",1.82489437073006e-12,-0.972186547718264,2.0552472287266e-11,0.99999638280354,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"WFDC2",1.40403659259064e-12,-1.00321628548692,1.21659341561795e-11,0.999997217002653,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"ADPRHL1",1.28961980080481e-12,-1.01307255636891,1.02638901088316e-11,0.999997443792774,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"RSAD2",1.28242918521659e-12,-1.01371741740335,1.01497511475742e-11,0.999997458045582,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"GAL",1.08781209710546e-12,-1.03251003716785,7.30291719691938e-12,0.999997843803932,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"LILRA5",9.06952384671825e-13,-1.05285143184146,5.07642041928165e-12,0.999998202293235,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"APLN",8.81692272510623e-13,-1.05597233133409,4.79758499169114e-12,0.999998252362319,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CCN3",7.64864522141321e-13,-1.07152030927282,3.61041929891226e-12,0.999998483931297,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"IGHG2",7.46965105958094e-13,-1.07408522051974,3.44341397101677e-12,0.999998519410449,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"GDF15",5.2154756393028e-13,-1.11212654186067,1.67871298865412e-12,0.999998966219617,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"ALDH3A1",5.09750258321321e-13,-1.11449525409693,1.60362758170978e-12,0.99999898960353,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TCHH",4.22058786197372e-13,-1.13379680563841,1.0993462504068e-12,0.999999163420321,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"WIPF3",2.56732353354869e-13,-1.18261241630312,4.06770839620701e-13,0.999999491120486,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TNNI2",2.29884803684679e-13,-1.19307530189741,3.26143806351375e-13,0.999999544336093,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"NEFL",2.15435657491767e-13,-1.19916106273748,2.86433481156927e-13,0.999999572976327,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"AC022819.1",2.085853668808e-13,-1.2021730810689,2.68507414987573e-13,0.999999586554563,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"AC103858.1",2.08105288571198e-13,-1.20238742369584,2.67272848584589e-13,0.999999587506145,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"AL356804.1",1.93752922163655e-13,-1.20900585028227,2.31678178856618e-13,0.999999615954548,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"ARHGAP45",1.68480209098298e-13,-1.22179009575435,1.75180755074242e-13,0.999999666048608,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"GCNA",1.5170680515896e-13,-1.23124470758912,1.42036098118516e-13,0.999999699295846,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"ZNF750",1.1386685820846e-13,-1.2565218591665,8.00171877814674e-14,0.999999774299925,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CST6",1.03417049681371e-13,-1.26481209289185,6.60044012951157e-14,0.99999979501291,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"PDZK1",9.81249190674765e-14,-1.26929642551319,5.94219953956528e-14,0.999999805502655,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"SULT2B1",8.2209700629143e-14,-1.28420096695748,4.17094767550189e-14,0.999999837048849,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"C1orf68",6.54413707450832e-14,-1.30295953791779,2.64297699748972e-14,0.99999987028603,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"DNASE1L3",4.08880396951869e-14,-1.34007528045551,1.03176594066052e-14,0.999999918954174,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TNNT2",1.51039965036515e-14,-1.41217967045063,1.4079017900177e-15,0.999999970061762,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CAPN3",8.64241108734036e-15,-1.4490410472102,4.6095491358599e-16,0.99999998286953,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"FAT3",1.69607132076144e-15,-1.54366013467884,1.77532075153006e-17,0.999999996638149,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"FLG",1.67306374687241e-15,-1.54437930222979,1.72748221825406e-17,0.999999996683753,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"MLANA",1.20400802231816e-16,-1.66338218105501,8.94638058765636e-20,0.999999999761349,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"IGFL1",1.11253691716929e-16,-1.66641446167439,7.63866510931782e-20,0.99999999977948,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"PPP1R27",1.09693875298118e-16,-1.66695335340941,7.42597302884842e-20,0.999999999782571,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"ADCYAP1",1.04772427167362e-16,-1.66869909960438,6.77458378214623e-20,0.999999999792326,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"GCSAML",1.02977850603184e-16,-1.66935370749671,6.54449671236723e-20,0.999999999795883,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"TRIM54",9.9070817649049e-17,-1.67081440528166,6.05731421780588e-20,0.999999999803628,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"CA3",9.48553296263634e-17,-1.67244853981263,5.55280066483106e-20,0.999999999811983,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"PI3",9.05621119797058e-17,-1.67418000856124,5.0615285673656e-20,0.999999999820493,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
"MYOT",8.78848488632528e-17,-1.67529677204862,4.7666869268213e-20,0.9999999998258,0.999999999996263,"SASH1","OE",FALSE,"Activated",1.62305955895887e-12
