"analysis_id","gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"COL1A1_KO","NR4A2",1.96633619505841e-08,0.00255659929009633,4.14277266526359e-06,0.998376002663449,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CENPN",1.93832798253766e-08,-0.00176219642102423,4.0255950551184e-06,0.998399134618795,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","FCGR2A",1.92772739655057e-08,-0.00341134377297659,3.98168403778647e-06,0.998407889632753,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PRELP",1.92495065594067e-08,-0.00384466470408404,3.97022168988737e-06,0.998410182940233,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","TNF",1.92086828363288e-08,-0.00448275010846198,3.95339971430434e-06,0.998413554567738,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","GADD45A",1.90528950358307e-08,-0.00692894644059715,3.88953339664986e-06,0.998426421068,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","LY6D",1.90089778448931e-08,-0.00762176916197791,3.8716232037594e-06,0.998430048184876,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","S100A8",1.88969660605429e-08,-0.00939532905713585,3.82612999328825e-06,0.998439299228286,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SMOC1",1.87644637166632e-08,-0.0115055039486162,3.77266174953244e-06,0.998450242585474,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","LMCD1",1.87206336977332e-08,-0.0122064540419585,3.7550579725869e-06,0.998453862503033,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","RBPJ",1.87201495691529e-08,-0.0122142046398074,3.75486375828751e-06,0.998453902487172,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CCL26",1.86601073801126e-08,-0.0131768346658162,3.73081601346104e-06,0.998458861366542,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","MYO1G",1.85499365774037e-08,-0.014950378572831,3.68689197614566e-06,0.998467960364077,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HIST1H1D",1.83916250854721e-08,-0.0175154548526255,3.62423012111054e-06,0.998481035297524,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","LOXL2",1.83396104367455e-08,-0.0183625420328129,3.6037592293584e-06,0.998485331183288,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HIST1H3B",1.81580360247244e-08,-0.0213365119015513,3.53275322716243e-06,0.998500327400098,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","TPRG1",1.8110536150556e-08,-0.0221188884404042,3.51429463931662e-06,0.998504250411162,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","NEGR1",1.80978768672051e-08,-0.0223277106823555,3.50938336529235e-06,0.998505295940436,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","LY6K",1.77486573620366e-08,-0.0281404010643831,3.37525481810869e-06,0.998534137954493,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","DLL1",1.77039465661345e-08,-0.0288919711581957,3.35827097009597e-06,0.998537830616081,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","EDIL3",1.76709308870066e-08,-0.0294480409354608,3.34575712616904e-06,0.998540557378791,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","C19orf48",1.76708185556337e-08,-0.0294499344722273,3.34571458938373e-06,0.998540566656232,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CCDC71L",1.75390624537428e-08,-0.031678350909511,3.29600835654928e-06,0.998551448383962,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CDC42EP4",1.75035177443796e-08,-0.0322820881932189,3.28266249551253e-06,0.9985543840192,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HSPA6",1.74991317677752e-08,-0.0323566612307073,3.2810175830723e-06,0.998554746256725,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","MEG3",1.73471486097077e-08,-0.0349511481535611,3.22427260321171e-06,0.998567298536113,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","FARP1",1.71972531627716e-08,-0.0375299753471393,3.16879193634871e-06,0.998579678391919,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PLEK2",1.70918479322786e-08,-0.0393554447580385,3.13006672315703e-06,0.998588383803671,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SLC20A1",1.69879055656668e-08,-0.0411654608251108,3.09211210726232e-06,0.998596968397747,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HES6",1.69779421912156e-08,-0.0413394791011074,3.08848613509387e-06,0.998597791272278,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","KDM6B",1.69611143518787e-08,-0.0416335981257688,3.08236680786772e-06,0.998599181082578,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","NPM3",1.68751703648493e-08,-0.0431398179548481,3.05120851013488e-06,0.998606279191677,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","FST",1.67757101916521e-08,-0.0448915004815504,3.01534760894397e-06,0.998614493601976,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","APCDD1",1.6758669037719e-08,-0.0451925587060793,3.00922460095889e-06,0.998615901029968,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","STX11",1.66225346304755e-08,-0.0476074562953356,2.9605339644122e-06,0.998627144363536,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PLEK",1.66046108130722e-08,-0.0479267240948399,2.95415281228376e-06,0.998628624690697,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SLC43A3",1.65100524980926e-08,-0.0496161600139776,2.92060257289419e-06,0.998636434257167,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","TROAP",1.650194044682e-08,-0.0497614973513905,2.91773325950019e-06,0.998637104231079,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","MCM5",1.63524146388159e-08,-0.0524519380582293,2.86509704360539e-06,0.998649453560312,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","EZR",1.62345060309862e-08,-0.0545890379958708,2.82392860555467e-06,0.998659191626744,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CCDC80",1.62258229503002e-08,-0.0547469672575587,2.8209086377802e-06,0.998659908761981,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","EPDR1",1.6225552734891e-08,-0.0547518831906555,2.82081468302214e-06,0.998659931079059,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","FBXO5",1.6170999980231e-08,-0.0557458440493606,2.80187856114384e-06,0.998664436588602,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","NID1",1.61466940119661e-08,-0.0561896686537276,2.79346211311604e-06,0.998666444017436,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","DPYSL3",1.58902788501564e-08,-0.0609085254372018,2.70544426841054e-06,0.998687621334721,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","NFKBIA",1.58668443374167e-08,-0.0613431830209741,2.69747033441174e-06,0.998689556790176,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","BCL2A1",1.58018770430747e-08,-0.062551188023385,2.67542580336606e-06,0.998694922436415,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","NREP",1.56559212709782e-08,-0.0652813701113284,2.6262303289105e-06,0.998706976918006,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","DHCR7",1.53685181671962e-08,-0.0707245768257656,2.53069347134428e-06,0.998730713530127,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","FCER1G",1.52993803881436e-08,-0.0720475656788089,2.50797521490834e-06,0.998736423617009,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","GINS2",1.48274631625307e-08,-0.0812234130978426,2.3556418563907e-06,0.998775399246754,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","AC023157.3",1.48114376400746e-08,-0.0815395692220046,2.35055265256094e-06,0.998776722794233,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HIST1H1E",1.47828182995567e-08,-0.0821049412347634,2.34147773679847e-06,0.998779086464823,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","TGM2",1.47782164431482e-08,-0.0821959417123106,2.34002017072799e-06,0.998779466532025,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","IKZF2",1.47173503494981e-08,-0.0834019416200426,2.3207844824305e-06,0.998784493461158,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","IRX1",1.4620569719488e-08,-0.085328763513548,2.29036209302919e-06,0.99879248657104,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PLXNC1",1.45942741815194e-08,-0.0858542553589523,2.28213093034304e-06,0.998794658318903,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","GXYLT2",1.45437123354445e-08,-0.086867069499074,2.2663454422414e-06,0.998798834220607,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HIST1H2AH",1.45112119180194e-08,-0.0875197547490837,2.25622768531414e-06,0.998801518429352,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CXCL13",1.44557484190023e-08,-0.088636616761153,2.23901352892892e-06,0.998806099158521,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HSPA1B",1.44367100581981e-08,-0.0890208732119882,2.23311980748448e-06,0.998807671536332,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","IL1RN",1.43833413492163e-08,-0.0901004481550405,2.21663981522865e-06,0.998812079256888,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CX3CL1",1.42435054978476e-08,-0.0929462090623508,2.17374867414274e-06,0.998823628297092,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CPXM1",1.42371839335341e-08,-0.0930754465961278,2.17181959247576e-06,0.99882415039497,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SMOX",1.41864261326364e-08,-0.0941149983107278,2.15636143990433e-06,0.998828342480809,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","AIF1",1.41014611197712e-08,-0.0958625993823041,2.13060912971146e-06,0.998835359739726,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","MAFB",1.39928640440587e-08,-0.0981100312783513,2.09791932768456e-06,0.998844328770429,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PIF1",1.39772913080693e-08,-0.0984335885348785,2.09325235397412e-06,0.998845614922451,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","TYROBP",1.39118596305064e-08,-0.0997966042120942,2.07370000667407e-06,0.998851018923711,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HIST1H3G",1.36936961716781e-08,-0.104382979609618,2.00917113653127e-06,0.998869037040855,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","BMP8A",1.36700194360257e-08,-0.104884649230784,2.00222933091407e-06,0.998870992502171,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","MSX2",1.35767288416081e-08,-0.106868907380597,1.97499428606535e-06,0.998878697371318,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","RAP2B",1.32825490826931e-08,-0.11320682651691,1.89033342606393e-06,0.998902993674991,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SGIP1",1.31586956079423e-08,-0.115912776010138,1.85524485798196e-06,0.998913222732675,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","LTB",1.31526799152683e-08,-0.116044785727375,1.85354894037429e-06,0.998913719568699,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","TSPYL2",1.3000812634131e-08,-0.119395405264929,1.81099209122827e-06,0.998926262286727,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","EPHA2",1.2945239010737e-08,-0.120630264626256,1.7955425514499e-06,0.998930852112085,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CDCA7",1.29328099219064e-08,-0.120907090294518,1.79209630464326e-06,0.998931878630493,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","ITGB6",1.29313542457297e-08,-0.120939527255754,1.79169290196456e-06,0.998931998854783,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","ABCA6",1.29129846803291e-08,-0.121349138637135,1.78660615816445e-06,0.998933515997135,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PLAUR",1.28877998984607e-08,-0.121911565652332,1.77964395549585e-06,0.998935596008201,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","BATF",1.28082728317965e-08,-0.123694037830229,1.75774833426052e-06,0.998942164148468,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","OVOL1",1.27120740381453e-08,-0.12586344940934,1.73144373112016e-06,0.998950109206727,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","FAM111B",1.25978598139259e-08,-0.128458269955144,1.70047048244371e-06,0.998959542159511,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","RAMP3",1.25740462857947e-08,-0.129001934995033,1.694047815498e-06,0.998961508918819,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","MEDAG",1.25019003057525e-08,-0.130654670917183,1.67466374286224e-06,0.998967467455409,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SGK1",1.24410782132028e-08,-0.132054633483613,1.65840880830163e-06,0.99897249075216,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SORL1",1.24300655459709e-08,-0.132308769681689,1.6554741075098e-06,0.998973400288374,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HIST1H1A",1.2412391735105e-08,-0.132717044203035,1.65076975009626e-06,0.99897485996846,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PHGDH",1.23214763609985e-08,-0.1348254861226,1.62667597092408e-06,0.998982368669502,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PRXL2A",1.2268132512758e-08,-0.136069079616319,1.61262159653131e-06,0.998986774338143,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","LCP2",1.20942009201778e-08,-0.140157759234674,1.56721981324222e-06,0.999001139349289,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SFRP4",1.20101048955112e-08,-0.142153521984859,1.54550052193415e-06,0.999008084840525,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","MMP19",1.1997689094911e-08,-0.142449230760251,1.54230676000281e-06,0.999009110261585,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","MCM10",1.19630520255554e-08,-0.143275634838343,1.53341440195368e-06,0.9990119709374,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CCL5",1.18460096730605e-08,-0.1460840569864,1.50355639067276e-06,0.999021637466253,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SHOX2",1.17533559530697e-08,-0.148324920639257,1.48012820028921e-06,0.999029289737849,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SDR16C5",1.1714959392924e-08,-0.149258185974116,1.47047325562592e-06,0.999032460910135,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","VMO1",1.1655971518378e-08,-0.150697283752764,1.45570210541765e-06,0.999037332719313,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","ARRDC3",1.14656336795613e-08,-0.155385676626287,1.4085480911925e-06,0.999053052723662,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SQLE",1.14034298230296e-08,-0.156932968675023,1.39330611613861e-06,0.999058190140985,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","NEAT1",1.13713957348116e-08,-0.157732747174388,1.38548906448916e-06,0.999060835836765,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","KRT6C",1.13385702761733e-08,-0.158554375358701,1.37750171215875e-06,0.999063546891849,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","ADAM12",1.12851168731975e-08,-0.159896886833273,1.36454441853887e-06,0.999067961609165,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CDC6",1.1185868756757e-08,-0.162404703623844,1.34064870791273e-06,0.999076158512596,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","FAM20C",1.11534675364022e-08,-0.16322773019408,1.3328932545829e-06,0.999078834529894,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CH25H",1.10881945145916e-08,-0.164892246715337,1.3173380219161e-06,0.999084225429822,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CADM1",1.10254094696753e-08,-0.166501602848627,1.30246184645289e-06,0.999089410847738,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","TNFAIP8L1",1.07068340212083e-08,-0.174796040327497,1.22828089139318e-06,0.999115721999973,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","C1QBP",1.06704273695722e-08,-0.175757924912558,1.21994199916944e-06,0.999118728826073,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CDK6",1.0645193012515e-08,-0.176426353954285,1.21417877150238e-06,0.999120812932143,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","NPTX2",1.06424592418757e-08,-0.17649885339883,1.21355522995401e-06,0.999121038714317,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CHAF1A",1.06198145130956e-08,-0.177100031229491,1.20839638608926e-06,0.999122908942941,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","FRMD4B",1.05349293634459e-08,-0.179363829278783,1.18915594405934e-06,0.999129919609268,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","TRIM72",1.04633093083888e-08,-0.181286579135726,1.17304232570594e-06,0.9991358347112,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","EFEMP2",1.04419924757968e-08,-0.181861134037846,1.16826753136041e-06,0.999137595268885,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","DTL",1.04241512174179e-08,-0.182342817965746,1.16427872244752e-06,0.99913906877882,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PRSS23",1.03502998422162e-08,-0.184344552183892,1.14784016518877e-06,0.99914516816561,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HGF",1.03281788299922e-08,-0.184946624987302,1.14293900231514e-06,0.999146995140532,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","TTN",1.02510095026848e-08,-0.187056024571073,1.1259233535951e-06,0.999153368557131,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HSPA1A",1.00611209335556e-08,-0.192307638602362,1.08459673675084e-06,0.999169051458855,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CTSC",9.96978299206128e-09,-0.19486533799107,1.06499352087299e-06,0.999176595061866,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","S100A2",9.92935590011327e-09,-0.196004094511385,1.0563740155819e-06,0.999179933936486,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","NMU",9.91686756428764e-09,-0.196356705782696,1.05371844407004e-06,0.999180965348483,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","EPPK1",9.90286092610054e-09,-0.196752659259396,1.05074399069193e-06,0.999182122157115,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","LDLRAD4",9.88657926345094e-09,-0.197213555049545,1.04729169635382e-06,0.999183466860083,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PTPRZ1",9.67503190450953e-09,-0.203264471232054,1.00295250331198e-06,0.999200938562504,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","INSIG1",9.56599297028245e-09,-0.20642966053819,9.8047307024876e-07,0.999209944091349,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","ICAM1",9.36783012500625e-09,-0.212265428636573,9.40272140310239e-07,0.999226310366934,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","ITGB2",9.30980341015065e-09,-0.21399516625851,9.28659649346511e-07,0.99923110279519,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","BMP4",9.21616742972582e-09,-0.216806821859257,9.10073077563264e-07,0.999238836193898,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CDC45",9.06143282427355e-09,-0.221509576204109,8.79770317882449e-07,0.999251615730217,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","POSTN",9.02310743491125e-09,-0.222685463117747,8.72344067231619e-07,0.999254781025455,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","SLC7A5",8.91821811721173e-09,-0.225926622942715,8.52180779755046e-07,0.999263443837907,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","RHOD",8.90284487773369e-09,-0.22640452783444,8.49245330663973e-07,0.999264713514306,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","C1QB",8.85522844484105e-09,-0.227889465850506,8.40185329411902e-07,0.999268646157214,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","AMIGO2",8.78143127875035e-09,-0.230205024481414,8.26239910153693e-07,0.999274741067855,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CITED2",8.54376254378591e-09,-0.237782529427055,7.82120904939693e-07,0.999294370137638,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PRRX2",8.51642639308954e-09,-0.238666123409232,7.77124049889596e-07,0.999296627831382,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CXCL14",8.44372170471912e-09,-0.241028575034737,7.63912078865037e-07,0.999302632514437,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","HIST1H2BH",8.43725040230641e-09,-0.241239732543334,7.62741596963724e-07,0.999303166979558,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","CEMIP",8.40404412632985e-09,-0.242325530469612,7.56749605319241e-07,0.999305909487204,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","GMFG",8.39219831585313e-09,-0.24271379981068,7.54617775808677e-07,0.999306887833162,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","FGF2",8.24941399019648e-09,-0.247432782107538,7.29158180856226e-07,0.999318680396369,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","TNFAIP2",8.23257181041342e-09,-0.247994216402611,7.26183890317338e-07,0.999320071392685,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","FCGRT",8.2144991413242e-09,-0.248597812196631,7.22999059127853e-07,0.999321564015166,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"COL1A1_KO","PMP22",8.21173822009769e-09,-0.248690126679825,7.22513135893962e-07,0.999321792039763,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
