"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.881825916814618,0.952,0.266,0,"11","B4GALT1"
0,0.678897434685217,0.815,0.129,0,"11","FBXW2"
0,0.916738553256329,0.949,0.263,0,"11","RAB14"
0,1.05131803020265,0.816,0.13,0,"11","IKBIP"
0,0.9269335142601,0.814,0.128,0,"11","POP5"
0,0.586052920262953,0.819,0.133,0,"11","SH3GL1"
0,0.434308899459824,0.863,0.177,0,"11","PIGT"
0,0.770396224804054,0.862,0.176,0,"11","PFDN4"
0,1.66198613506405,0.751,0.066,0,"11","ITGB5"
0,1.85455030548469,0.761,0.076,0,"11","NT5E"
0,0.810857000418644,0.92,0.235,0,"11","SFT2D1"
0,0.724720302272814,0.897,0.212,0,"11","VDAC3"
0,1.22245075137256,0.78,0.095,0,"11","TJP2"
0,1.32047479259067,0.777,0.092,0,"11","TMEM223"
0,0.633018844456961,0.895,0.21,0,"11","HIKESHI"
0,0.903276857251747,0.916,0.231,0,"11","EMC7"
0,1.04514847954161,0.8,0.115,0,"11","GCSH"
0,0.275503302128914,0.875,0.19,0,"11","TUG1"
0,1.40568280315924,0.972,0.287,0,"11","PLP2"
0,1.07259278141474,0.972,0.287,0,"11","BCAP31"
0,0.729270646879692,0.841,0.156,0,"11","AKR7A2"
0,0.830543852181818,0.844,0.159,0,"11","SDHA"
0,0.584940630673636,0.84,0.155,0,"11","HEXB"
0,0.818145050253183,0.961,0.276,0,"11","EIF4H"
0,0.593454077552438,0.819,0.134,0,"11","LEO1"
0,0.532615112533223,0.841,0.156,0,"11","RNF126"
0,1.20335458290008,0.959,0.274,0,"11","RPN2"
0,1.53946938679726,0.76,0.076,0,"11","ATAD3A"
0,1.30857837414657,0.758,0.074,0,"11","PDGFA"
0,1.3540098842151,0.761,0.077,0,"11","RPP25L"
0,0.815158537562682,0.802,0.118,0,"11","RBM18"
0,1.38965715614011,0.794,0.11,0,"11","SPATS2"
0,1.49248712801839,0.756,0.072,0,"11","PRMT5"
0,1.08609815762877,0.778,0.094,0,"11","GMPR2"
0,0.814706779445497,0.8,0.116,0,"11","MAP4K5"
0,0.398607033844555,0.899,0.215,0,"11","TRIP11"
0,0.827995576466648,0.809,0.125,0,"11","CCDC137"
0,0.880928734018889,0.815,0.131,0,"11","TMEM18"
0,0.587498971595586,0.837,0.153,0,"11","ISY1"
0,0.951493044623183,0.822,0.138,0,"11","EEF1E1"
0,0.571176052575614,0.832,0.148,0,"11","ATG5"
0,0.662330104846187,0.864,0.18,0,"11","ECHDC1"
0,1.98223552080357,0.747,0.063,0,"11","SLC39A14"
0,0.755662517821385,0.821,0.137,0,"11","MRPS28"
0,0.797160354865376,0.83,0.146,0,"11","GPAA1"
0,0.955293104350706,0.947,0.263,0,"11","TMED2"
0,0.543952607795652,0.914,0.231,0,"11","RNF181"
0,0.54814805701066,0.897,0.214,0,"11","MMADHC"
0,0.879367482831825,0.788,0.105,0,"11","TBRG4"
0,1.2640542969019,0.774,0.091,0,"11","HAUS6"
0,0.372061510727206,0.855,0.172,0,"11","BRMS1"
0,0.954573343468079,0.783,0.1,0,"11","GTF2H3"
0,0.37015030588829,0.889,0.206,0,"11","TOX4"
0,0.979556879319774,0.799,0.116,0,"11","TIMM9"
0,1.84137721801992,0.751,0.068,0,"11","MEAK7"
0,0.89844843801045,0.918,0.235,0,"11","TMEM230"
