"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.4070456215531e-84,0.804686984668057,0.844,0.48,3.80028951925276e-80,"2","FOSB"
7.47720629721985e-83,1.3381722868154,0.501,0.189,2.01951864881611e-78,"2","ASPM"
1.02643575367121e-82,0.879122246398409,0.773,0.415,2.77230032709056e-78,"2","HMGB2"
1.57874603934866e-81,1.35755231609005,0.453,0.164,4.2640351776768e-77,"2","NUF2"
3.99575591356483e-81,0.911245929502003,0.664,0.313,1.07921371469472e-76,"2","TINAGL1"
2.67747015507425e-80,0.586577088310593,0.972,0.583,7.23157914184003e-76,"2","TP63"
3.1464956572433e-80,1.14056088740298,0.45,0.161,8.49837012064844e-76,"2","CCNA2"
7.81287217043355e-80,0.958603323352478,0.825,0.484,2.1101786445124e-75,"2","PPP1R15A"
1.54665643279049e-79,0.833786046608547,0.609,0.278,4.17736435932383e-75,"2","MAD2L1"
2.30988551370048e-79,0.945863797277251,0.735,0.387,6.23876978395364e-75,"2","FOSL1"
2.0816417580339e-78,0.824105911752274,0.573,0.238,5.62230622427375e-74,"2","CLSPN"
2.2759065888753e-78,1.84881660659149,0.38,0.127,6.14699610589331e-74,"2","TNF"
2.88809156380038e-78,0.480789397278355,0.998,0.626,7.80044650466844e-74,"2","DST"
3.87950646053573e-78,0.527690956902448,0.87,0.457,1.0478158999261e-73,"2","PRSS23"
4.95158677596871e-78,1.03884198771372,0.496,0.203,1.33737407232139e-73,"2","CENPK"
5.48205371020217e-77,0.60427912828416,0.974,0.619,1.4806478865885e-72,"2","C12orf75"
1.24203278065552e-76,0.901616918166608,0.448,0.16,3.35460633727249e-72,"2","NCAPG"
2.7525664601456e-76,0.858676677243058,0.624,0.278,7.43440675220726e-72,"2","MKI67"
4.02831148051877e-76,0.895773972030037,0.6,0.267,1.08800664777331e-71,"2","ATAD2"
1.1263120925228e-75,1.03039387183444,0.492,0.192,3.04205633069483e-71,"2","ATAD5"
1.15854957174635e-75,0.684582932744332,0.685,0.32,3.12912653832972e-71,"2","BIRC5"
8.60725460656529e-75,0.236605680508243,0.998,0.642,2.32473339668722e-70,"2","CAV1"
1.43344157312363e-74,0.718458684638572,0.459,0.174,3.87158234484961e-70,"2","AGR2"
1.92746529621523e-74,2.27632829388609,0.234,0.049,5.20589101854772e-70,"2","CDH11"
2.4206510067164e-74,0.5069180814873,0.914,0.563,6.53793630404032e-70,"2","MT-ND6"
3.83301728367695e-74,0.663274988199801,0.531,0.211,1.03525963814831e-69,"2","LINC01322"
1.37167795646683e-73,1.23200420173022,0.462,0.178,3.70476499262127e-69,"2","CENPE"
1.93519051128073e-72,0.577694066029232,0.644,0.284,5.22675605191812e-68,"2","FLRT2"
2.0463032324092e-72,0.484269294743977,0.783,0.406,5.52686040041402e-68,"2","SLC20A1"
6.6088170063898e-72,0.48993064007489,0.56,0.236,1.78497538525582e-67,"2","IL7R"
7.47916872310058e-72,1.33472670913305,0.498,0.206,2.02004868042224e-67,"2","DKK1"
3.33178125872652e-71,0.897671101340526,0.473,0.188,8.99880800169447e-67,"2","KIF11"
5.49520019842015e-71,0.488347147177604,0.714,0.337,1.4841986215913e-66,"2","DCBLD2"
4.26888121177105e-69,0.341686128952898,0.77,0.347,1.15298212648724e-64,"2","COL12A1"
7.44859058966532e-67,0.72454703730409,0.563,0.262,2.01178983236271e-62,"2","ZWINT"
1.29001830928529e-66,2.63700992047622,0.197,0.039,3.48421045154865e-62,"2","TRIML2"
1.5353891377186e-66,0.861028565218523,0.431,0.163,4.14693252206415e-62,"2","CDCA8"
3.10345360105574e-66,0.744185505949042,0.703,0.374,8.38211783109145e-62,"2","HIST1H4C"
5.14285759349679e-66,0.802359750039613,0.488,0.204,1.38903440742755e-61,"2","GINS2"
1.53869027461331e-65,0.97086175636701,0.405,0.154,4.15584856270309e-61,"2","CKAP2L"
2.50045398586295e-65,0.51478908418869,0.904,0.492,6.75347617041723e-61,"2","JAG1"
4.10263657531408e-65,0.52503264625839,0.661,0.307,1.10808111262658e-60,"2","HMGA2"
5.60923832016753e-65,0.898439433019753,0.574,0.269,1.51499917789405e-60,"2","ANLN"
6.5459093520644e-65,1.29954283980471,0.325,0.103,1.76798465689907e-60,"2","AC103591.3"
8.22535558846861e-65,1.01748249831207,0.446,0.177,2.22158629088949e-60,"2","PKMYT1"
1.20484178745625e-64,0.922931947926847,0.505,0.213,3.25415718374059e-60,"2","CDCA7"
6.02359483421258e-64,1.17839836453515,0.406,0.155,1.62691272877248e-59,"2","GTSE1"
7.87837433114099e-64,0.586700122519352,0.453,0.186,2.12787012309787e-59,"2","PSAT1"
1.73471812632242e-63,0.551569853321867,0.731,0.382,4.68530018738422e-59,"2","GPNMB"
2.11675480614985e-63,1.09594868911183,0.411,0.158,5.71714305593012e-59,"2","NEDD9"
2.83789034147536e-63,0.487765168368378,0.455,0.176,7.66485802329079e-59,"2","NELL2"
4.19068711848783e-63,0.538779632882696,0.575,0.256,1.13186268383238e-58,"2","AMIGO2"
1.9536120244253e-62,0.815184367632295,0.519,0.227,5.2765107167703e-58,"2","CEP55"
8.26590245426616e-62,0.750993400787172,0.45,0.183,2.23253759387275e-57,"2","ARHGAP11A"
1.77934250241426e-61,0.891147342460842,0.46,0.19,4.80582616477066e-57,"2","KNL1"
2.00209835876538e-61,1.96712895438193,0.207,0.046,5.40746745718942e-57,"2","ICAM4"
6.46469439749771e-61,1.23378343845048,0.481,0.21,1.74604930982016e-56,"2","SLC7A11"
4.42502863436722e-60,1.14768352248434,0.408,0.164,1.19515598385624e-55,"2","DIAPH3"
8.42064348819124e-60,0.748619169663933,0.448,0.19,2.27433159972557e-55,"2","TACC3"
5.03357906564703e-59,0.452398279634892,0.56,0.273,1.35951936984061e-54,"2","ARL4A"
6.43624977818724e-59,0.896162773615027,0.565,0.272,1.73836670259059e-54,"2","TOP2A"
1.35629077191294e-58,0.468047710095356,0.843,0.499,3.66320574585966e-54,"2","CKS1B"
2.2248255803399e-58,2.05944665834024,0.265,0.082,6.00903140994003e-54,"2","NFATC1"
4.17968804254294e-58,0.233553142736445,0.582,0.252,1.12889194341042e-53,"2","GBP2"
4.82270901770204e-58,0.396891135469362,0.717,0.361,1.30256547859114e-53,"2","TK1"
7.63611786833308e-58,0.986495615821567,0.505,0.246,2.06243907505808e-53,"2","BMP2"
2.25950812939245e-57,0.360231306533061,0.559,0.263,6.10270550667606e-53,"2","FEN1"
5.39360827790947e-57,0.441299725914003,0.372,0.139,1.45675965978057e-52,"2","FAM107B"
2.66411929845108e-56,1.12820357967052,0.372,0.142,7.19551981318653e-52,"2","KIF14"
4.78398626166004e-56,1.27268864725358,0.33,0.118,1.29210684941176e-51,"2","DTL"
7.23497889877993e-56,0.557718013129607,0.538,0.252,1.95409545077147e-51,"2","FANCI"
1.77167939398759e-55,0.426772015528099,0.521,0.234,4.78512887522108e-51,"2","MELK"
5.78061378187435e-55,0.687029748104864,0.527,0.253,1.56128597634644e-50,"2","FOXD1"
4.51405251677349e-54,0.791484091312933,0.568,0.289,1.21920044425535e-49,"2","PLAUR"
5.55608820038836e-54,0.679660708021303,0.451,0.193,1.50064386204289e-49,"2","CDK1"
7.81166692094605e-54,1.2610895308059,0.225,0.059,2.10985311867832e-49,"2","ABCA13"
