"spatial_sample_id","paper_style_spatial_domain","spot_number","median_SASH1","median_COL1A1","median_EMP1","median_MYH11"
"All_spots","Fibrotic Stroma",2043,0,4.21616560543955,1.14522971607237,0
"All_spots","Myeloid rich Inflammatory Zone",1114,0,1.4130285359358,0.746022437023786,0
"All_spots","Differentiated Keratinizing Tumor",3677,0,0.893227382943232,1.42752873675525,0
"All_spots","Basal like Proliferative Tumor",3897,0,1.40348763363935,0.650558672541827,0
"All_spots","CSC like Niche",1207,0,2.39868616179879,0.877503754371417,0
