"to_vertex","from_vertex","NA","from_UMAP_1","from_UMAP_2","to_UMAP_1","to_UMAP_2"
"Y_812","Y_800",1,-4.03816601568143,2.682147114954,-3.96567226997591,2.49777589055953
"Y_806","Y_800",1,-4.03816601568143,2.682147114954,-4.25369437225096,2.62382469231148
"Y_806","Y_792",1,-4.40969737638333,2.51541582518526,-4.25369437225096,2.62382469231148
"Y_803","Y_799",1,-4.7613927983157,2.09702592065827,-4.73273186434311,2.27885077946427
"Y_803","Y_303",1,-4.59161205237272,2.42108604469888,-4.73273186434311,2.27885077946427
"Y_801","Y_799",1,-4.7613927983157,2.09702592065827,-4.97355231160219,1.99636840127314
"Y_801","Y_776",1,-4.85656047954649,1.78941713733935,-4.97355231160219,1.99636840127314
"Y_818","Y_797",1,-4.08816786112069,3.71464259216722,-3.8088000709217,4.34894374902346
"Y_818","Y_445",1,-3.5294322807227,4.9832449058797,-3.8088000709217,4.34894374902346
"Y_872","Y_796",1,1.31399724827881,4.80835272767404,1.45744827486643,4.99806700729835
"Y_872","Y_473",1,1.58326444340973,5.18090018951615,1.45744827486643,4.99806700729835
"Y_868","Y_570",1,1.76177674176883,4.46760373490236,1.50843808571898,4.58948199364347
"Y_868","Y_796",1,1.31399724827881,4.80835272767404,1.50843808571898,4.58948199364347
"Y_862","Y_795",1,10.0582984413027,-3.22081119091075,9.87143387728821,-3.07644001938222
"Y_862","Y_262",1,9.78060961860548,-3.21566401758223,9.87143387728821,-3.07644001938222
"Y_827","Y_794",1,-8.25110291439279,10.5140863186988,-8.36099051646494,10.4744285439561
"Y_807","Y_793",1,-4.82170858028394,3.48485319714872,-4.80087167670821,3.66510829944826
"Y_815","Y_791",1,-5.23050324989389,3.31605081649009,-5.06384025398515,3.22563391033965
"Y_815","Y_787",1,-5.04642014675183,3.01806443273418,-5.06384025398515,3.22563391033965
"Y_798","Y_366",1,-6.07543202835003,2.51962350409328,-5.86030036630378,2.55442274699433
"Y_798","Y_790",1,-5.78106148644367,2.37254260328857,-5.86030036630378,2.55442274699433
"Y_867","Y_783",1,-5.35047162104817,2.18230463865306,-5.40312970506307,2.46751787764817
"Y_867","Y_788",1,-5.54283006550862,2.76350592045021,-5.40312970506307,2.46751787764817
"Y_867","Y_769",1,-5.60222759981926,2.36188560817996,-5.40312970506307,2.46751787764817
"Y_820","Y_788",1,-5.54283006550862,2.76350592045021,-5.42951019757833,3.00245340297066
"Y_820","Y_780",1,-5.32934922184956,3.20408408052348,-5.42951019757833,3.00245340297066
"Y_808","Y_749",1,-4.74996406538352,2.84206187550621,-4.84846092825703,3.04163834413914
"Y_808","Y_787",1,-5.04642014675183,3.01806443273418,-4.84846092825703,3.04163834413914
"Y_832","Y_481",1,-3.98068436393741,2.34391541559902,-3.85216959903495,2.24062306936659
"Y_832","Y_786",1,-3.64431936926691,2.25505779239173,-3.85216959903495,2.24062306936659
"Y_800","Y_785",1,-4.12769514614878,2.90478925392186,-4.03816601568143,2.682147114954
"Y_810","Y_781",1,-4.27085038056294,3.44994839841009,-4.41935873796224,3.4231986315486
"Y_805","Y_781",1,-4.27085038056294,3.44994839841009,-4.18128505262275,3.24278177656035
"Y_797","Y_781",1,-4.27085038056294,3.44994839841009,-4.08816786112069,3.71464259216722
"Y_791","Y_780",1,-5.32934922184956,3.20408408052348,-5.23050324989389,3.31605081649009
"Y_793","Y_778",1,-4.68561945978397,3.38757812087047,-4.82170858028394,3.48485319714872
"Y_804","Y_777",1,-5.63746466137268,1.4022335520727,-5.40648349392353,1.3377649121992
"Y_790","Y_769",1,-5.60222759981926,2.36188560817996,-5.78106148644367,2.37254260328857
"Y_775","Y_756",1,-4.8023792373293,-0.281271631581618,-4.76011160688454,-0.0790759192522413
"Y_775","Y_768",1,-4.57955457685657,-0.0382361358263764,-4.76011160688454,-0.0790759192522413
"Y_771","Y_520",1,-6.58662438873815,-0.296232026965153,-6.54962832750397,-0.419942888323341
"Y_771","Y_764",1,-6.5153297394759,-0.525909234437524,-6.54962832750397,-0.419942888323341
"Y_864","Y_763",1,0.241041650091207,-7.07057617304838,0.314197966820164,-6.89321244416461
"Y_864","Y_273",1,0.489937349520046,-6.72756312430573,0.314197966820164,-6.89321244416461
"Y_772","Y_761",1,-5.34210193661158,-0.277020598521776,-5.48177844368897,-0.32083106821456
"Y_772","Y_525",1,-5.59242714255925,-0.368367637528037,-5.48177844368897,-0.32083106821456
"Y_768","Y_760",1,-4.5923266091792,0.119575533690819,-4.57955457685657,-0.0382361358263764
"Y_766","Y_740",1,-6.38413565573188,2.70106519972045,-6.58121406181161,2.78673653303449
"Y_766","Y_758",1,-6.73441198910174,2.94965011621275,-6.58121406181161,2.78673653303449
"Y_774","Y_754",1,-5.07264890626511,-0.434670168691369,-4.97664425765792,-0.34526746140472
"Y_774","Y_756",1,-4.8023792373293,-0.281271631581618,-4.97664425765792,-0.34526746140472
"Y_761","Y_753",1,-5.23012712214745,-0.403020973278722,-5.34210193661158,-0.277020598521776
"Y_754","Y_753",1,-5.23012712214745,-0.403020973278722,-5.07264890626511,-0.434670168691369
"Y_816","Y_749",1,-4.74996406538352,2.84206187550621,-4.52827516704214,2.90780782660889
"Y_770","Y_365",1,-6.42315166863864,-0.61319735312476,-6.40889158398374,-0.755918910340421
"Y_770","Y_748",1,-6.48876283897166,-0.91437161435661,-6.40889158398374,-0.755918910340421
"Y_759","Y_742",1,-6.26704028939779,-0.270213036740773,-6.13710070216395,-0.423883269418886
"Y_759","Y_533",1,-6.00554507565069,-0.274545874863459,-6.13710070216395,-0.423883269418886
"Y_767","Y_104",1,7.76850291406506,-8.09807311307902,7.93706019447314,-8.17867289061435
"Y_767","Y_741",1,8.09614285973591,-8.11586389654356,7.93706019447314,-8.17867289061435
"Y_811","Y_739",1,-6.2187564646372,1.07790643321285,-5.99259063093719,1.04569348759389
"Y_811","Y_272",1,-5.80178575278279,1.18347795749668,-5.99259063093719,1.04569348759389
"Y_752","Y_525",1,-5.59242714255925,-0.368367637528037,-5.68699506271513,-0.1652720995227
"Y_752","Y_738",1,-5.84717635761705,-0.280611574991784,-5.68699506271513,-0.1652720995227
"Y_742","Y_734",1,-6.42177534191447,-0.295378963812902,-6.26704028939779,-0.270213036740773
"Y_739","Y_733",1,-6.46170926419907,0.965973437259439,-6.2187564646372,1.07790643321285
"Y_724","Y_682",1,3.74735001056218,-7.51625120109826,3.74002432574229,-7.7549584015787
"Y_724","Y_721",1,3.74595548386721,-7.88825156186924,3.74002432574229,-7.7549584015787
"Y_730","Y_719",1,4.11790429223695,-3.7954542376805,4.09800894599187,-3.63355680902327
"Y_730","Y_711",1,3.97464219116008,-3.49343491632431,4.09800894599187,-3.63355680902327
"Y_719","Y_717",1,4.29151888024701,-3.82110496636626,4.11790429223695,-3.7954542376805
"Y_719","Y_684",1,3.97261722723287,-3.89218333677766,4.11790429223695,-3.7954542376805
"Y_802","Y_715",1,6.74106725558418,12.3458002852394,6.65837735541851,12.5319245449342
"Y_802","Y_179",1,6.54603773105473,12.6752906355166,6.65837735541851,12.5319245449342
"Y_727","Y_712",1,-8.15862695046275,-1.05037157709495,-8.2664613692921,-0.879394985929799
"Y_727","Y_40",1,-8.35976342016847,-0.950084523300016,-8.2664613692921,-0.879394985929799
"Y_743","Y_710",1,-3.72803343712598,12.0282485678583,-3.7728406135454,11.7498677436335
"Y_743","Y_637",1,-4.11002819041064,11.8571079409884,-3.7728406135454,11.7498677436335
"Y_714","Y_708",1,3.67962761256043,-4.22650519299056,3.52163218770805,-4.24552866991745
"Y_714","Y_625",1,3.58727322146575,-4.42473175610187,3.52163218770805,-4.24552866991745
"Y_718","Y_106",1,2.38081480706053,3.88370741563411,2.00191581234838,3.4743786900994
"Y_718","Y_705",1,1.62301681763622,3.06504996456469,2.00191581234838,3.4743786900994
"Y_721","Y_700",1,3.72977539172349,-8.03867696640124,3.74595548386721,-7.88825156186924
"Y_725","Y_695",1,3.7599153869965,-5.4509884376111,3.69128298913061,-5.58230499069918
"Y_725","Y_678",1,3.76843764687505,-5.78648524422571,3.69128298913061,-5.58230499069918
"Y_751","Y_543",1,-5.07909832412007,-6.95664092526643,-4.97809059838733,-7.16934477894463
"Y_751","Y_691",1,-5.03261786817794,-7.40456473090857,-4.97809059838733,-7.16934477894463
"Y_698","Y_690",1,3.39009104209886,-6.09320026729067,3.39076569971505,-6.2275039749093
"Y_698","Y_673",1,3.51105519185473,-6.31333415056787,3.39076569971505,-6.2275039749093
"Y_699","Y_689",1,3.42462441370403,-5.96353930077313,3.60103632179809,-5.89413475365168
"Y_699","Y_678",1,3.76843764687505,-5.78648524422571,3.60103632179809,-5.89413475365168
"Y_690","Y_689",1,3.42462441370403,-5.96353930077313,3.39009104209886,-6.09320026729067
"Y_716","Y_688",1,4.64188343580656,6.63271944654433,4.54244584764975,6.46884048691482
"Y_716","Y_380",1,4.58259178199753,6.30051289780355,4.54244584764975,6.46884048691482
"Y_720","Y_687",1,7.8457283920638,-3.49796305345517,7.87459089998327,-3.29039935866953
"Y_720","Y_482",1,7.99278197763151,-3.10501216375766,7.87459089998327,-3.29039935866953
"Y_712","Y_680",1,-7.99261385518397,-0.896379950942927,-8.15862695046275,-1.05037157709495
