"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.88153928870436e-113,2.56504081235025,0.24,0.13,2.39881494648616e-108,"3","CTNNAL1"
2.387717237511e-68,2.56162547557314,0.164,0.088,6.44898548679346e-64,"3","FEZ1"
9.80323751495107e-68,2.52547495582827,0.165,0.089,2.64775642041313e-63,"3","TK1"
0,2.5203069219752,0.61,0.224,0,"3","CAV1"
1.49362864448804e-76,2.50835792062643,0.17,0.088,4.03414160589774e-72,"3","ANXA3"
3.98294956670272e-192,2.47854759633044,0.298,0.144,1.07575484847074e-187,"3","TNFRSF12A"
3.5816750757608e-258,2.47820330435915,0.277,0.104,9.67374621212234e-254,"3","LAMC2"
2.80226941256954e-176,2.46897503215091,0.217,0.086,7.56864945640906e-172,"3","FST"
4.01862437623885e-22,2.46381217380485,0.123,0.084,1.08539025777835e-17,"3","GJB3"
2.58271117778005e-10,2.43318083674558,0.143,0.121,6.97564462006614e-06,"3","RPS6KA4"
6.66687473474114e-05,2.42104229187999,0.1,0.088,1,"3","FOSL1"
4.62783495347419e-17,2.41559158818408,0.132,0.098,1.24993194258384e-12,"3","SNAI2"
0,2.41245326915023,0.396,0.131,0,"3","COL17A1"
2.02126173040188e-116,2.40172798118266,0.227,0.115,5.45922580764244e-112,"3","LAMB3"
5.92431058452054e-36,2.39294536224835,0.15,0.096,1.60009704577315e-31,"3","LY6K"
8.59306327134796e-43,2.3640873396814,0.169,0.108,2.32090045895837e-38,"3","PDPN"
3.66411112574266e-73,2.35214837913183,0.197,0.112,9.89639773951835e-69,"3","SERPINE2"
3.14822122566457e-75,2.34964051940783,0.102,0.04,8.50303070839745e-71,"3","PRSS3"
1.75059796916411e-41,2.32608819223734,0.186,0.126,4.72819005491535e-37,"3","HOMER3"
0,7.54736990182881,0.121,0.002,0,"1","ACOD1"
0,7.39945121903542,0.34,0.027,0,"1","MMP12"
0,7.32275222270065,0.168,0.002,0,"1","SDS"
0,7.30211505590273,0.293,0.005,0,"1","CD300E"
0,7.29301032076994,0.286,0.003,0,"1","CLEC5A"
0,7.25209778116735,0.192,0.002,0,"1","CD209"
0,7.09381106326055,0.142,0.001,0,"1","TLR8"
0,7.0908920458987,0.511,0.015,0,"1","C1QC"
0,7.03006971732998,0.299,0.004,0,"1","CD163"
0,6.99236929755828,0.381,0.006,0,"1","PLA2G7"
0,6.9542425728616,0.248,0.003,0,"1","CLEC4E"
0,6.95345014861967,0.121,0.001,0,"1","VSIG4"
0,6.88142683369859,0.206,0.003,0,"1","AQP9"
0,6.86653442741376,0.117,0.001,0,"1","LILRA1"
0,6.84513520191087,0.265,0.002,0,"1","SIGLEC1"
0,6.80846913207045,0.462,0.011,0,"1","C5AR1"
0,6.79809175526309,0.16,0.002,0,"1","LILRB5"
0,6.7873393379812,0.497,0.011,0,"1","SERPINA1"
0,6.78401616708712,0.494,0.006,0,"1","FPR3"
0,6.76015655945282,0.541,0.028,0,"1","C1QB"
0,6.69703429151885,0.544,0.028,0,"1","C1QA"
0,6.65288434142315,0.21,0.002,0,"1","CLEC10A"
0,6.6515377337899,0.183,0.029,0,"1","SPP1"
0,6.64523370600584,0.309,0.004,0,"1","FPR1"
0,6.61526611181287,0.738,0.101,0,"1","IL1B"
0,6.60376222920656,0.644,0.028,0,"1","FCGR2A"
0,6.60161886213884,0.152,0.002,0,"1","FPR2"
0,6.53910115153477,0.608,0.017,0,"1","MS4A7"
0,6.52593249377521,0.432,0.006,0,"1","CSF1R"
0,6.5200760150213,0.257,0.004,0,"1","MSR1"
0,5.01963063681595,0.107,0.001,0,"6","TMPRSS11F"
0,4.91557692278399,0.107,0,0,"6","SLC30A8"
0,4.79406585254553,0.107,0.002,0,"6","CLCA4"
0,4.49896083987818,0.347,0.012,0,"6","AC036176.3"
0,4.40746169521933,0.207,0.025,0,"6","LCN2"
0,4.39764453869082,0.111,0.002,0,"6","TRIML2"
0,4.26065071827018,0.169,0.002,0,"6","ABCA13"
0,4.25136081443902,0.28,0.008,0,"6","AC103718.1"
0,4.23549287260645,0.14,0.001,0,"6","AL136379.1"
0,4.15553760948817,0.347,0.019,0,"6","ELF3"
0,4.04784568205971,0.154,0.002,0,"6","ATP10B"
0,4.03367231417542,0.296,0.014,0,"6","CLDN4"
0,3.99212916947859,0.287,0.018,0,"6","SPINK5"
0,3.8752365832642,0.147,0.003,0,"6","MAB21L4"
0,3.79594714207065,0.21,0.004,0,"6","ABCA12"
0,3.75887834950121,0.11,0.001,0,"6","AL583808.1"
0,3.71182475075246,0.272,0.013,0,"6","KLK7"
0,3.70305064030967,0.239,0.012,0,"6","PRSS22"
0,3.65183542480142,0.116,0.001,0,"6","AC108174.1"
0,3.57646073167355,0.102,0.002,0,"6","MUC15"
0,3.57564621975959,0.325,0.006,0,"6","SLC44A5"
0,3.56986489562517,0.152,0.013,0,"6","IGFL2-AS1"
