"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"CRCT1",2.20206654615595e-17,-1.7654460158004,1.97569647226733e-21,0.999999999964535,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"LINC02392",2.19287804600578e-17,-1.76554202123042,1.95924300706432e-21,0.999999999964683,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"OTOF",2.17187196979999e-17,-1.76576281088961,1.92188672396494e-21,0.999999999965021,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ACSBG1",2.17134061786504e-17,-1.76576841962431,1.92094645370513e-21,0.99999999996503,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ACOD1",2.16572985774275e-17,-1.76582771683062,1.91103180052324e-21,0.99999999996512,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"FABP7",2.1206590206065e-17,-1.76630891119345,1.83231878691096e-21,0.999999999965846,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"KRT34",2.10477189266908e-17,-1.7664806309902,1.80496762727797e-21,0.999999999966102,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"AC083967.1",2.10462529119522e-17,-1.76648222076162,1.80471619699233e-21,0.999999999966104,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"C1QTNF12",2.09808631931894e-17,-1.76655322774428,1.79351928137242e-21,0.99999999996621,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"OPN4",2.09761684571933e-17,-1.76655833311392,1.79271672550044e-21,0.999999999966217,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"FABP4",2.09661108157928e-17,-1.76656927378089,1.79099799604161e-21,0.999999999966233,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"NRN1",2.09282314409204e-17,-1.76661051947227,1.78453226662953e-21,0.999999999966294,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ENTPD3",2.09147189000275e-17,-1.76662524843497,1.7822286051183e-21,0.999999999966316,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"BCAS1",2.08711937724269e-17,-1.76667274758963,1.77481841600923e-21,0.999999999966386,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"PSG4",2.07711315562436e-17,-1.76678227048182,1.75784127967512e-21,0.999999999966547,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CLEC10A",2.05333920492492e-17,-1.76704432281634,1.71783222212068e-21,0.99999999996693,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"AC073476.3",2.03889838190489e-17,-1.76720477859549,1.69375468109103e-21,0.999999999967163,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CDH15",2.03456111535803e-17,-1.76725316236843,1.68655623326804e-21,0.999999999967233,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"FITM1",2.02905212646293e-17,-1.76731474545398,1.6774352090288e-21,0.999999999967321,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"TNFSF18",2.02809209420999e-17,-1.76732549206439,1.67584825036086e-21,0.999999999967337,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"LRRTM1",2.02154402741646e-17,-1.76739890834848,1.66504415401226e-21,0.999999999967442,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"SMIM22",2.01026265027858e-17,-1.76752587615286,1.64651220213047e-21,0.999999999967624,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"KRTDAP",2.00895586691548e-17,-1.76754062318645,1.64437224752205e-21,0.999999999967645,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"AL158839.1",2.0067449565746e-17,-1.76756559211842,1.64075488673255e-21,0.999999999967681,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"C10orf99",2.00241628390669e-17,-1.76761454674362,1.63368410200731e-21,0.99999999996775,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"S100A1",2.00094876601894e-17,-1.76763116417145,1.63129041179997e-21,0.999999999967774,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"KLRF1",1.9857922588352e-17,-1.76780340603663,1.60667106642254e-21,0.999999999968018,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"MEOX1",1.97489566619615e-17,-1.76792793878479,1.58908694452049e-21,0.999999999968194,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"TMEM78",1.97216272558889e-17,-1.76795926532963,1.5846919018996e-21,0.999999999968238,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"KBTBD12",1.96578721273578e-17,-1.76803249084482,1.57446263141382e-21,0.99999999996834,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"GFRA3",1.96549245108636e-17,-1.76803588125725,1.5739904985147e-21,0.999999999968345,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CKM",1.95638865151166e-17,-1.76814081152618,1.55944339740965e-21,0.999999999968492,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"MYBPC1",1.94562070132041e-17,-1.76826546740447,1.54232430682025e-21,0.999999999968665,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"AC019129.2",1.94095083729117e-17,-1.76831971332203,1.53492944185987e-21,0.99999999996874,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"GRIK3",1.92410759328118e-17,-1.7685163063938,1.50840531171018e-21,0.999999999969012,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"PAX7",1.92287182648356e-17,-1.76853078849976,1.5064683736565e-21,0.999999999969032,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"HBA2",1.92069826936501e-17,-1.76855628016149,1.50306456444471e-21,0.999999999969067,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"HDC",1.91917541023259e-17,-1.76857415519841,1.50068204740298e-21,0.999999999969091,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"TRPM1",1.91915463350732e-17,-1.76857439915626,1.50064955522984e-21,0.999999999969091,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"AC106798.1",1.91628861867123e-17,-1.76860807339705,1.49617084111184e-21,0.999999999969138,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CCL17",1.89831883156664e-17,-1.76882020420088,1.46824205046383e-21,0.999999999969427,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ASB5",1.89157639524429e-17,-1.76890024440412,1.45783078779646e-21,0.999999999969535,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"DES",1.87624770133323e-17,-1.76908313198764,1.43429898948198e-21,0.999999999969782,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CD27",1.87554843569652e-17,-1.76909150564099,1.43323008040592e-21,0.999999999969794,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"LUZP2",1.87488540305221e-17,-1.76909944789254,1.43221692570015e-21,0.999999999969804,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"NRIP2",1.86721225954331e-17,-1.76919153851904,1.42051795146443e-21,0.999999999969928,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"LINC01647",1.82900852125257e-17,-1.76965496096647,1.36298414451217e-21,0.999999999970543,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ADGRL4",1.82379898456871e-17,-1.76971879913925,1.35523086870928e-21,0.999999999970627,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CA9",1.81312183407956e-17,-1.76985013064674,1.33940933590965e-21,0.999999999970799,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"IFIT2",1.80697168496948e-17,-1.7699260818018,1.33033813509311e-21,0.999999999970898,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"MYF5",1.80533894849099e-17,-1.76994628267323,1.3279350976854e-21,0.999999999970924,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"TRGC2",1.76012706087633e-17,-1.77051201502517,1.26225583239046e-21,0.999999999971653,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"FCRLA",1.7559286396138e-17,-1.77056518289209,1.25624131056301e-21,0.99999999997172,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ROPN1B",1.75397039907842e-17,-1.77059001909007,1.25344091096566e-21,0.999999999971752,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"IGLC3",1.75033676331021e-17,-1.77063616756575,1.24825287588188e-21,0.99999999997181,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CDH19",1.71787168076124e-17,-1.77105219148821,1.20237735072436e-21,0.999999999972333,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CALB1",1.71506782675594e-17,-1.77108843856006,1.19845559180218e-21,0.999999999972378,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"FOXD3",1.70661607468608e-17,-1.77119800918908,1.1866728603035e-21,0.999999999972514,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"PHF24",1.70180972347716e-17,-1.77126052869925,1.17999820731034e-21,0.999999999972592,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"GATA2",1.69588228665795e-17,-1.77133784084534,1.17179260833062e-21,0.999999999972687,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"MGAT4C",1.69058297678244e-17,-1.77140715770322,1.16448079177802e-21,0.999999999972773,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"HPGD",1.68709475871953e-17,-1.77145288710874,1.15968035025275e-21,0.999999999972829,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"STRIT1",1.6836270395905e-17,-1.77149842862317,1.15491794695959e-21,0.999999999972885,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"SLC27A2",1.67760419665098e-17,-1.77157771904136,1.14666974521467e-21,0.999999999972982,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"AC090004.2",1.67221810531932e-17,-1.7716488347357,1.13931860292396e-21,0.999999999973068,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"UTS2",1.65937201754913e-17,-1.77181924935197,1.12188120023812e-21,0.999999999973275,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CKMT2",1.6577206542639e-17,-1.77184123854114,1.11964937812842e-21,0.999999999973302,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"EGLN3",1.65350574355105e-17,-1.7718974490695,1.11396298867162e-21,0.99999999997337,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"COL28A1",1.65153475094271e-17,-1.77192377683779,1.11130886517575e-21,0.999999999973401,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CLEC14A",1.64929144566249e-17,-1.77195377502589,1.10829189941095e-21,0.999999999973438,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"GPR143",1.64300691153478e-17,-1.77203800145365,1.09986182087981e-21,0.999999999973539,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"TCAP",1.634797245499e-17,-1.77214844811043,1.08889785088304e-21,0.999999999973671,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"SMPD3",1.62498970389871e-17,-1.77228101976523,1.07587192143068e-21,0.999999999973829,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"KANK4",1.62335081115305e-17,-1.77230324041059,1.07370286211813e-21,0.999999999973855,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"LOR",1.62201727636666e-17,-1.77232133518362,1.07193955623494e-21,0.999999999973877,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ABCB5",1.61491214229153e-17,-1.77241796166003,1.06256901117619e-21,0.999999999973991,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"MYCT1",1.61488040124969e-17,-1.77241839414465,1.06252724207295e-21,0.999999999973992,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"PCDH20",1.60650176366149e-17,-1.77253281353591,1.05153022240677e-21,0.999999999974127,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"SCYGR4",1.5908453990733e-17,-1.77274800365227,1.03113445427655e-21,0.999999999974379,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"PTGER1",1.57059720437251e-17,-1.77302902976555,1.00505305091121e-21,0.999999999974705,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ADGRG3",1.56917696273846e-17,-1.77304885837021,1.00323619704355e-21,0.999999999974728,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"AC010624.5",1.55370544763272e-17,-1.77326587086515,9.83550634799426e-22,0.999999999974977,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CLEC4E",1.54802239295977e-17,-1.77334605259746,9.76368643603231e-22,0.999999999975069,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"BBOX1",1.54366258308542e-17,-1.77340773693203,9.70876749780069e-22,0.999999999975139,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"KPNA7",1.52601399188332e-17,-1.77365898053413,9.48803716925237e-22,0.999999999975423,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"MCOLN3",1.49596511458668e-17,-1.77409257379729,9.11805648289309e-22,0.999999999975907,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"PADI2",1.49372661419295e-17,-1.77412517402682,9.09078913299379e-22,0.999999999975943,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"MYL4",1.4930724811484e-17,-1.77413470839322,9.0828287961403e-22,0.999999999975954,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"TIMD4",1.48682874849205e-17,-1.77422589603487,9.00702245864109e-22,0.999999999976054,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"S100P",1.46628777631643e-17,-1.77452823727852,8.75987228257429e-22,0.999999999976385,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"AC243829.4",1.46091238904673e-17,-1.77460795966282,8.69576291014835e-22,0.999999999976471,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"SCUBE1",1.46081090015886e-17,-1.7746094672749,8.69455477109867e-22,0.999999999976473,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CFHR1",1.44215471852606e-17,-1.77488814962502,8.47389457506393e-22,0.999999999976774,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"OTOP3",1.44012657861252e-17,-1.77491863253418,8.45007721502896e-22,0.999999999976806,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"KLRC2",1.43713200415867e-17,-1.77496370865328,8.4149718611183e-22,0.999999999976855,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"HES6",1.43645823516724e-17,-1.77497386178033,8.40708334702666e-22,0.999999999976865,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"CLDN6",1.43273586266541e-17,-1.77503002886507,8.36356833517411e-22,0.999999999976925,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"HIST1H2AL",1.42776613529819e-17,-1.77510521373,8.30564758660242e-22,0.999999999977005,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"PSG5",1.42183900054395e-17,-1.77519517827942,8.23683168059541e-22,0.999999999977101,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"S100A7",1.4189129483393e-17,-1.77523971036086,8.20296483641311e-22,0.999999999977148,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"GPR78",1.40162194710848e-17,-1.7755044924853,8.00425884375522e-22,0.999999999977426,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"LINC01781",1.39992154514272e-17,-1.77553068303372,7.98484961344285e-22,0.999999999977454,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"AC020909.2",1.39309826837078e-17,-1.77563605550836,7.90720231491552e-22,0.999999999977564,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"MTUS2-AS1",1.38311167851113e-17,-1.77579108408793,7.7942412270561e-22,0.999999999977724,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"SOHLH2",1.37353138126866e-17,-1.77594071484701,7.68663959323855e-22,0.999999999977879,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ELAVL3",1.37228037843502e-17,-1.7759603200977,7.67264409383198e-22,0.999999999977899,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
"ODAPH",1.36378135649236e-17,-1.7760939229151,7.5778995544101e-22,0.999999999978036,0.999999999999164,"EMP1","OE",FALSE,"Activated",3.6316572390412e-13
