"gene","distance","Z","FC","p.value","p.adj","target_gene","perturbation","significant","direction","minus_log10_fdr"
"KLHDC7B",2.86122199954696e-10,-1.02422777529861,8.77159691735208e-10,0.99997636914722,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"KCNK1",2.79985998965877e-10,-1.02839237779684,8.39939845369396e-10,0.999976875936494,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"OCIAD2",2.79765845844167e-10,-1.02854330517385,8.38619474492536e-10,0.999976894118956,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"GALNT6",2.76900324636282e-10,-1.03051752726156,8.21528217228606e-10,0.999977130782556,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CD14",2.76064277788216e-10,-1.03109696940973,8.1657481608454e-10,0.999977199831724,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"KLK10",2.66434851567136e-10,-1.03788644135782,7.60602276701965e-10,0.999977995126718,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CNFN",2.65392966416002e-10,-1.03863414553432,7.54665284841342e-10,0.999978081176087,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"NAV3",2.64283977298481e-10,-1.03943289493547,7.4837147077904e-10,0.999978172767577,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"RSAD2",2.520346520906e-10,-1.04846065660788,6.80606459474184e-10,0.999979184440214,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"LDLR",2.51498758852827e-10,-1.04886449853828,6.77715232916537e-10,0.999979228699674,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SFRP1",2.48925691839321e-10,-1.05081430587724,6.63918852105301e-10,0.999979441209462,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SLAMF7",2.47076284227802e-10,-1.05222690122419,6.54090253423753e-10,0.999979593952167,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CCL2",2.44770386150659e-10,-1.05400146749154,6.41938319541301e-10,0.999979784396453,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SOX9",2.44033840700794e-10,-1.05457144550116,6.38080782911225e-10,0.999979845227794,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CXADR",2.42354678728568e-10,-1.05587664127077,6.29329908305652e-10,0.9999799839099,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"KRT15",2.39996107390103e-10,-1.05772365336617,6.17140361415023e-10,0.999980178704474,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CITED4",2.39154471549148e-10,-1.05838667334631,6.12819485507825e-10,0.999980248215238,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"BAMBI",2.361120078076e-10,-1.06080097879696,5.97326391689086e-10,0.999980499492534,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"RGS12",2.34843120110604e-10,-1.06181611328124,5.9092346880081e-10,0.999980604290059,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"IGHG4",2.33528011970166e-10,-1.06287341226919,5.84323724028639e-10,0.999980712904933,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"ANXA8",2.2571038741776e-10,-1.06927061658116,5.45856702645201e-10,0.999981358563099,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"NT5C3A",2.23943967462741e-10,-1.07074348270916,5.37346335013979e-10,0.999981504451849,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SLC47A2",2.19471902967364e-10,-1.07451930641688,5.16099470608788e-10,0.999981873799972,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SERPINB4",2.14773250871691e-10,-1.07856126658694,4.94237775910751e-10,0.999982261861982,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"IFIH1",2.13946149761197e-10,-1.07928093948938,4.90438443470567e-10,0.999982330172321,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SLC7A8",2.13921339313751e-10,-1.07930256582191,4.90324701842548e-10,0.999982332221418,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"TENM2",2.11025410968233e-10,-1.0818423739955,4.77139163097336e-10,0.999982571396345,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"MSMO1",2.10042835002319e-10,-1.08271120182286,4.7270619931409e-10,0.999982652547364,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CMPK2",2.08581302119137e-10,-1.08401028502873,4.66150660223347e-10,0.999982773255468,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"H19",2.04356749416749e-10,-1.08781156275284,4.47459287764849e-10,0.999983122161576,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"ZBP1",2.03655896882533e-10,-1.08844897643787,4.44395379012224e-10,0.999983180045036,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"TM4SF1",2.03545127153292e-10,-1.08854989905011,4.43912091569858e-10,0.999983189193516,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SPRR1B",1.98944757248959e-10,-1.09278529274434,4.24072931633623e-10,0.999983569138392,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"LINC00958",1.98326286617062e-10,-1.09336135715387,4.21440351809875e-10,0.999983620217926,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"LINC01322",1.94589707061462e-10,-1.09687628354102,4.05709599406943e-10,0.999983928822296,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"ALDH1A3",1.83185327037806e-10,-1.10799027131136,3.59548038122833e-10,0.999984870710851,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"KLK5",1.77881270596804e-10,-1.11337151284124,3.39028338200898e-10,0.999985308773248,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"NEFL",1.77455153353798e-10,-1.11381003101042,3.37405988807122e-10,0.999985343966302,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"HILPDA",1.75264681145396e-10,-1.11607921673203,3.29127650233836e-10,0.999985524877557,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SEMA3C",1.74513715143367e-10,-1.11686300617945,3.2631323085057e-10,0.999985586899892,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"MAL2",1.7217514902885e-10,-1.11932324945381,3.17626325299063e-10,0.999985780042233,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"TPD52",1.71044308864321e-10,-1.12052366027268,3.13467710630044e-10,0.999985873438403,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"ALG9",1.64075290249637e-10,-1.12808194948112,2.88444270918201e-10,0.999986449010144,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"NFATC2",1.63846179512735e-10,-1.12833527198871,2.87639280244119e-10,0.999986467932416,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SAA1",1.60913023476704e-10,-1.13160668434067,2.77432889550042e-10,0.999986710181981,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CHRDL2",1.6083349344389e-10,-1.13169612591428,2.77158719146799e-10,0.999986716750372,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"LAMA3",1.59221022139561e-10,-1.13351813396108,2.71629147257969e-10,0.999986849924491,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"GCLC",1.55600571226449e-10,-1.13766990926565,2.59416699153389e-10,0.999987148937789,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SYT8",1.51203885302313e-10,-1.14282955329077,2.44963544100807e-10,0.999987512060391,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CYB5R1",1.45681233164919e-10,-1.14950404171466,2.27395974917641e-10,0.999987968176623,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SAMD9",1.45182288760095e-10,-1.1501181363708,2.25841022978441e-10,0.999988009384477,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"MGST1",1.37387621783384e-10,-1.15996513632372,2.02241727711758e-10,0.999988653146575,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"AC036176.3",1.3734844718044e-10,-1.16001587420842,2.02126410047226e-10,0.999988656382008,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SHISA2",1.36651204119334e-10,-1.16092109543855,2.00079448115096e-10,0.999988713967362,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"MALL",1.35853756004239e-10,-1.16196148684107,1.97751075929774e-10,0.999988779828658,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"KANK4",1.35573680725662e-10,-1.16232818292299,1.96936551570288e-10,0.999988802960095,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CYP27B1",1.32021575066731e-10,-1.16703859526851,1.86752048577357e-10,0.999989096328754,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"IGHA1",1.31971095692381e-10,-1.16710634808718,1.86609263971097e-10,0.999989100497849,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"AC103591.3",1.31874754976419e-10,-1.16723571977706,1.86336908757518e-10,0.999989108454635,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"RAET1G",1.31800590713706e-10,-1.16733536925195,1.8612738186949e-10,0.999989114579867,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"AKR1C2",1.31249854984167e-10,-1.16807692747073,1.84575145518628e-10,0.99998916006517,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"MEG8",1.29958535496765e-10,-1.16982663819732,1.80961076990161e-10,0.999989266715338,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CES1",1.29589295609173e-10,-1.17032980762699,1.7993423984835e-10,0.999989297210887,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"GPRC5A",1.28167240783907e-10,-1.17227971525939,1.76006871980185e-10,0.999989414658495,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"DSG1",1.25982940225334e-10,-1.17531280590938,1.70058770420291e-10,0.999989595060033,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SLC6A8",1.2420100871193e-10,-1.17782219114281,1.65282091974744e-10,0.999989742229883,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"AC025263.1",1.23475416375443e-10,-1.17885322857928,1.63356550343565e-10,0.999989802156606,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"USP18",1.22846307297368e-10,-1.17975156015007,1.61696182850548e-10,0.999989854114769,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"IL4I1",1.22457721287479e-10,-1.18030849530391,1.60674849775429e-10,0.999989886208115,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"POLM",1.22422260322644e-10,-1.18035939783554,1.60581807700534e-10,0.999989889136839,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"ASPN",1.2095822367902e-10,-1.18247254481357,1.56764007008448e-10,0.999990010051729,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CXCL10",1.17349565838297e-10,-1.18778046075729,1.47549767450321e-10,0.999990308091036,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"LXN",1.17064770610315e-10,-1.18820554802488,1.4683446052123e-10,0.999990331612294,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"OBSCN",1.14116053439557e-10,-1.19266201359236,1.39530465285814e-10,0.999990575147054,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"GMPR",1.13580996467273e-10,-1.19348167200508,1.38225097212407e-10,0.999990619337448,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"EGLN3",1.09366913426928e-10,-1.20006070062359,1.2815851488672e-10,0.999990967378865,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"CLDN7",1.07594171634345e-10,-1.20289624067237,1.24037512343326e-10,0.999991113789735,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"NSG1",1.04834563858214e-10,-1.20739451461411,1.17756405528003e-10,0.999991341705937,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"ULBP2",1.03800068240971e-10,-1.20910810064187,1.15443858302301e-10,0.999991427145003,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"GPC6",1.03472112096643e-10,-1.20965452971101,1.14715521352889e-10,0.999991454230925,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
"SNED1",9.87810412251165e-11,-1.21764498979495,1.04549691170669e-10,0.9999918416668,0.99999999999975,"COL1A1","KO",FALSE,"Activated",1.08679705480569e-13
